title,rating,price,stock,book_link,img_link
Extreme Prey (Lucas Davenport #26),Three,25.40,In stock,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,https://books.toscrape.com/media/cache/de/86/de86d4f1563fad2ca088922fbbb2b36a.jpg
Eragon (The Inheritance Cycle #1),Three,43.87,In stock,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,https://books.toscrape.com/media/cache/2d/62/2d625f26cb3bbeef851221f125b81daf.jpg
Eclipse (Twilight #3),One,18.74,In stock,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,https://books.toscrape.com/media/cache/05/f8/05f833af99c37decb506e34e36f5cdaf.jpg
Dune (Dune #1),One,54.86,In stock,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,https://books.toscrape.com/media/cache/7a/bc/7abccb865ecf9b0f676800b10c71cfd6.jpg
Dracula,Three,52.62,In stock,https://books.toscrape.com/catalogue/dracula_150/index.html,https://books.toscrape.com/media/cache/ef/d7/efd7c316b4d60a403ba6d111fdeb2d41.jpg
Do Androids Dream of Electric Sheep? (Blade Runner #1),One,51.48,In stock,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,https://books.toscrape.com/media/cache/fa/65/fa653fbe3a4c69227c9b79d471cee576.jpg
Disrupted: My Misadventure in the Start-Up Bubble,Five,15.28,In stock,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,https://books.toscrape.com/media/cache/2c/32/2c32dd01215c98fc1f6b176b6a9b3ece.jpg
Dead Wake: The Last Crossing of the Lusitania,Five,39.24,In stock,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,https://books.toscrape.com/media/cache/69/0e/690ee5b7ef94ea460861eee2e67fd787.jpg
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",One,17.81,In stock,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,https://books.toscrape.com/media/cache/df/95/df9520adbabbb17f22fcb3f49c69640f.jpg
Darkfever (Fever #1),One,56.02,In stock,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,https://books.toscrape.com/media/cache/af/08/af08d08c90b4df63ca5a2819a754da18.jpg
Dark Places,Five,23.90,In stock,https://books.toscrape.com/catalogue/dark-places_144/index.html,https://books.toscrape.com/media/cache/51/bf/51bf575f9af355f4f9f98abe8986402a.jpg
Crazy Rich Asians (Crazy Rich Asians #1),Five,49.13,In stock,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,https://books.toscrape.com/media/cache/9a/62/9a621372fed3a80015283013d8a452cd.jpg
Counting Thyme,One,10.62,In stock,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,https://books.toscrape.com/media/cache/e0/ae/e0ae97753a73b88b61b13b19977613dc.jpg
Cosmos,Two,36.17,In stock,https://books.toscrape.com/catalogue/cosmos_141/index.html,https://books.toscrape.com/media/cache/65/7b/657b1d20ea50775c5c87e039ed8aeebc.jpg
Civilization and Its Discontents,Two,59.95,In stock,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,https://books.toscrape.com/media/cache/4d/a6/4da6939a6bbd895a5acdeabad46d1f9f.jpg
Cinder (The Lunar Chronicles #1),One,26.09,In stock,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,https://books.toscrape.com/media/cache/4e/d2/4ed2ec75df84ba1093fc4141b29abab3.jpg
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Two,37.35,In stock,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,https://books.toscrape.com/media/cache/7d/0b/7d0bb832760e81c281d8d283ba6a2b09.jpg
Career of Evil (Cormoran Strike #3),Two,24.72,In stock,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,https://books.toscrape.com/media/cache/9e/ff/9eff8b66d583e8f0ba58a0bc86de40f2.jpg
Breaking Dawn (Twilight #4),Five,35.28,In stock,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,https://books.toscrape.com/media/cache/ce/24/ce242d3eb00bf1938d6c18e0261ef868.jpg
Brave Enough,Five,51.32,In stock,https://books.toscrape.com/catalogue/brave-enough_135/index.html,https://books.toscrape.com/media/cache/94/c7/94c7add56827e01998189a021ec060e2.jpg
Boy Meets Boy,Three,21.12,In stock,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,https://books.toscrape.com/media/cache/0b/ac/0baceb72d202880d1441a32193df6e11.jpg
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Two,27.35,In stock,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,https://books.toscrape.com/media/cache/ea/ee/eaee98b302dcaf91d1122816ae553295.jpg
Blink: The Power of Thinking Without Thinking,Five,21.74,In stock,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,https://books.toscrape.com/media/cache/5d/41/5d415bc31b1f856a2a9dc8706fd19abd.jpg
Black Flags: The Rise of ISIS,One,40.87,In stock,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,https://books.toscrape.com/media/cache/48/5d/485d2c4cedd639fcb005340a8d589bb3.jpg
"Black Butler, Vol. 1 (Black Butler #1)",One,49.31,In stock,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,https://books.toscrape.com/media/cache/99/48/9948564dec3ac2f9e32419911b181e37.jpg
Big Little Lies,One,22.11,In stock,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,https://books.toscrape.com/media/cache/ef/b7/efb72b546fc7cab4ba1735b4b82c5851.jpg
Between Shades of Gray,Five,20.79,In stock,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,https://books.toscrape.com/media/cache/f9/19/f919f64fc0e3642cdc604134bfd93774.jpg
Best of My Love (Fool's Gold #20),Two,27.41,In stock,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,https://books.toscrape.com/media/cache/06/8c/068ccab8875670fccb8b72234370d16f.jpg
Beowulf,Two,38.35,In stock,https://books.toscrape.com/catalogue/beowulf_126/index.html,https://books.toscrape.com/media/cache/dd/6e/dd6e7b84e99f3b4b5655ea0db74af2b4.jpg
Beautiful Creatures (Caster Chronicles #1),Five,21.55,In stock,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,https://books.toscrape.com/media/cache/82/06/8206f351bd1ff6f52eed515a3b366916.jpg
Awkward,Two,38.02,In stock,https://books.toscrape.com/catalogue/awkward_124/index.html,https://books.toscrape.com/media/cache/41/72/417255e608c389aedfb68491dae92c9c.jpg
Ash,Four,22.06,In stock,https://books.toscrape.com/catalogue/ash_123/index.html,https://books.toscrape.com/media/cache/d7/f0/d7f00033bda3779b2fd017e32e7c800c.jpg
Are We There Yet?,Three,10.66,In stock,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,https://books.toscrape.com/media/cache/f8/be/f8be3238a1cf039a3e7d50de1d4c2cfd.jpg
Are We Smart Enough to Know How Smart Animals Are?,One,56.58,In stock,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,https://books.toscrape.com/media/cache/71/d1/71d199b2abd878b9943dc818b77a1e72.jpg
Annie on My Mind,Five,36.83,In stock,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,https://books.toscrape.com/media/cache/88/ba/88baf408218bf1e31626211da4329c6b.jpg
And Then There Were None,Two,35.01,In stock,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,https://books.toscrape.com/media/cache/21/bf/21bf2eb0bff3134837def8bd40845ba0.jpg
A Walk in the Woods: Rediscovering America on the Appalachian Trail,Four,30.48,In stock,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,https://books.toscrape.com/media/cache/25/ff/25ffbe6f0e8961a1cb2ace38a5b02279.jpg
A Visit from the Goon Squad,Five,14.08,In stock,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,https://books.toscrape.com/media/cache/92/02/9202adfd4bc39e4058c5b9e851ffbf5a.jpg
A Storm of Swords (A Song of Ice and Fire #3),Two,31.22,In stock,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,https://books.toscrape.com/media/cache/39/83/3983449f17095ed15a4878d6bc8114c9.jpg
A Heartbreaking Work of Staggering Genius,Five,54.29,In stock,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,https://books.toscrape.com/media/cache/7a/58/7a587c5814f33c0c54e8bfa0ef66d690.jpg
8 Keys to Mental Health Through Exercise,One,31.04,In stock,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,https://books.toscrape.com/media/cache/b8/44/b844a77409f1d53cbb66148820abc217.jpg
#GIRLBOSS,One,50.96,In stock,https://books.toscrape.com/catalogue/girlboss_113/index.html,https://books.toscrape.com/media/cache/70/9a/709a7625e50abf3fc3f26c0396a62131.jpg
"The Suffragettes (Little Black Classics, #96)",Two,11.89,In stock,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,https://books.toscrape.com/media/cache/ee/c3/eec3857d573218bfd22b23b80bfe740e.jpg
The Sense of an Ending,Three,31.38,In stock,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,https://books.toscrape.com/media/cache/75/46/7546899e546c4aa11b501c0c41060727.jpg
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",One,54.81,In stock,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,https://books.toscrape.com/media/cache/e3/ae/e3ae48fe07d77611b49b5b78d99418ae.jpg
The Course of Love,Three,16.78,In stock,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,https://books.toscrape.com/media/cache/f2/c9/f2c952cfbce6ab5d8400a0bb8ee4eb5c.jpg
Sugar Rush (Offensive Line #2),One,24.42,In stock,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,https://books.toscrape.com/media/cache/c3/a9/c3a90a5baa833a37c29c4b03a444737c.jpg
"Saga, Volume 2 (Saga (Collected Editions) #2)",Three,11.75,In stock,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,https://books.toscrape.com/media/cache/1a/eb/1aeb5d30809ad96d7c323228a2bd23d3.jpg
"Run, Spot, Run: The Ethics of Keeping Pets",One,20.02,In stock,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,https://books.toscrape.com/media/cache/91/e6/91e6190dcdd7d6cdeb94a82b60917ec4.jpg
New Moon (Twilight #2),Four,12.86,In stock,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,https://books.toscrape.com/media/cache/5a/1f/5a1fa3ec68add137878b42243813263d.jpg
Life,Five,31.58,In stock,https://books.toscrape.com/catalogue/life_104/index.html,https://books.toscrape.com/media/cache/99/97/9997eda658c2fe50e724171f9c2a2b0b.jpg
Kindle Paperwhite User's Guide,Three,34.00,In stock,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,https://books.toscrape.com/media/cache/3e/49/3e49769bf9bf83d3bb25c6f93a7fcca2.jpg
H is for Hawk,Five,57.42,In stock,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,https://books.toscrape.com/media/cache/78/3c/783c89d21306b712d832dbac267b786a.jpg
Girl Online On Tour (Girl Online #2),One,53.47,In stock,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,https://books.toscrape.com/media/cache/e0/22/e0221ab11b1d093a2d03927b4962c544.jpg
"Fruits Basket, Vol. 2 (Fruits Basket #2)",Five,11.64,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,https://books.toscrape.com/media/cache/e9/fb/e9fb3236b73384253144f89b6eec6a68.jpg
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Four,52.88,In stock,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,https://books.toscrape.com/media/cache/47/16/47160ff71abe23cb52968b3d1b9b7988.jpg
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Four,18.51,In stock,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,https://books.toscrape.com/media/cache/ae/16/ae169bb5ae814e0fb900cdf9e99332a7.jpg
While You Were Mine,Five,41.32,In stock,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,https://books.toscrape.com/media/cache/45/e8/45e87bcad554d79eadf0f89df9cac6f9.jpg
Where Lightning Strikes (Bleeding Stars #3),Three,39.77,In stock,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,https://books.toscrape.com/media/cache/73/d9/73d948af3f2adb6dd693ff4bd43e7760.jpg
When I'm Gone,Three,51.96,In stock,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,https://books.toscrape.com/media/cache/13/a3/13a361d57f2b6021b2ae395a6fedd475.jpg
Ways of Seeing,Five,39.51,In stock,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,https://books.toscrape.com/media/cache/a8/3a/a83a4d31d30dc3cb26a29899a5c3b91d.jpg
"Vampire Knight, Vol. 1 (Vampire Knight #1)",One,15.40,In stock,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,https://books.toscrape.com/media/cache/4b/97/4b972f89c11900ac0e84726d1f07bfcc.jpg
Vampire Girl (Vampire Girl #1),Two,53.82,In stock,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,https://books.toscrape.com/media/cache/ea/55/ea5547a00ad163902faba6929369bc77.jpg
Twenty Love Poems and a Song of Despair,Four,30.95,In stock,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,https://books.toscrape.com/media/cache/df/ab/dfab1d94f9190df7c13b63a093a6d16e.jpg
Travels with Charley: In Search of America,Five,57.82,In stock,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,https://books.toscrape.com/media/cache/ff/60/ff60e98e3da9c76d6f65b26bd7142d94.jpg
Three Wishes (River of Time: California #1),Two,44.18,In stock,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,https://books.toscrape.com/media/cache/c7/21/c721943edf481cad5ab32505e2ad3865.jpg
This One Moment (Pushing Limits #1),One,48.71,In stock,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,https://books.toscrape.com/media/cache/9b/06/9b061431c4fbb98cc18068a523a49988.jpg
The Zombie Room,Five,19.69,In stock,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,https://books.toscrape.com/media/cache/1a/2d/1a2d5e478c6b33738ff17e7acfbd8b66.jpg
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Two,36.52,In stock,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,https://books.toscrape.com/media/cache/64/75/64752f8cdae54b164fb81bfd81accd55.jpg
The Tumor,Five,41.56,In stock,https://books.toscrape.com/catalogue/the-tumor_85/index.html,https://books.toscrape.com/media/cache/db/f4/dbf4f5d4e7c0364b078aa5ce7e196853.jpg
The Story of Hong Gildong,Four,43.19,In stock,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,https://books.toscrape.com/media/cache/ab/16/ab16eb035cc58809a73c4699477de9cb.jpg
The Silent Wife,Five,12.34,In stock,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,https://books.toscrape.com/media/cache/9b/a3/9ba37429e4a2307fe0b2f4f4162dd636.jpg
The Silent Twin (Detective Jennifer Knight #3),Three,36.25,In stock,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,https://books.toscrape.com/media/cache/a0/7b/a07b53e1708f9055145aa1ec3af8608d.jpg
The Selfish Gene,One,29.45,In stock,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,https://books.toscrape.com/media/cache/08/14/0814f26516fb72b7391d0a742b5928a2.jpg
The Secret Healer,Three,34.56,In stock,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html,https://books.toscrape.com/media/cache/69/d2/69d225899cce0a150c605ead01e02f60.jpg
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Three,54.12,In stock,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,https://books.toscrape.com/media/cache/56/ea/56eac75378feb4cab0dcb9d2101cf58b.jpg
The Republic,Three,33.78,In stock,https://books.toscrape.com/catalogue/the-republic_78/index.html,https://books.toscrape.com/media/cache/7b/2c/7b2cb77c4608fce189caebaa842e135d.jpg
The Odyssey,Three,29.64,In stock,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,https://books.toscrape.com/media/cache/0d/e8/0de8211253c4131e0caf9e8528d99443.jpg
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Four,57.70,In stock,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,https://books.toscrape.com/media/cache/34/2e/342ec55d460f3dd49d77dac2bd4ff489.jpg
The Nicomachean Ethics,One,36.34,In stock,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,https://books.toscrape.com/media/cache/f0/aa/f0aa9ae0319b1d6e0706e6053020e696.jpg
The Name of the Wind (The Kingkiller Chronicle #1),Three,50.59,In stock,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,https://books.toscrape.com/media/cache/6a/b3/6ab3616e7495ef64b1546a178cf8a9e7.jpg
The Mirror & the Maze (The Wrath and the Dawn #1.5),One,29.38,In stock,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,https://books.toscrape.com/media/cache/84/a8/84a85a5ecca2bdc17e219241938ebdba.jpg
