title,upc,category,price_e_tax,price_i_tax,tax,rating,reviews,quantity,stock,book_link,img_link
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",1812b8f5641287e3,History,43.7,43.7,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,https://books.toscrape.com/media/cache/43/fd/43fda1db93163d67705264dcfa98aaa5.jpg
House of Leaves,557c03c284be1bf2,Horror,54.89,54.89,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,https://books.toscrape.com/media/cache/14/25/142563ccee483bc07632f9c083a68326.jpg
Horrible Bear!,cc1ac978a6835ef6,Childrens,37.52,37.52,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,https://books.toscrape.com/media/cache/d2/63/d26337dee5c0b13b56b7aea59d611570.jpg
Holidays on Ice,0cb4856be3694a57,Humor,51.07,51.07,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,https://books.toscrape.com/media/cache/4b/9a/4b9a2a6d4c995e12fe216f6173a582be.jpg
Heir to the Sky,b003f8bb02f76dc5,Fantasy,44.07,44.07,0.0,Four,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,https://books.toscrape.com/media/cache/6d/b1/6db1568e09d10652593638a5f85e7202.jpg
Green Eggs and Ham (Beginner Books B-16),621e2c310cec8d32,Childrens,10.79,10.79,0.0,Four,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,https://books.toscrape.com/media/cache/3a/0e/3a0e75e4f758f90a80965869afbe41b4.jpg
"Grayson, Vol 3: Nemesis (Grayson #3)",4f6985aca357ae09,Sequential Art,42.72,42.72,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,https://books.toscrape.com/media/cache/f9/4c/f94cfc3c82abb799568d1ea029b1d3d1.jpg
Gratitude,c300cc9326592b65,Nonfiction,26.66,26.66,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/gratitude_163/index.html,https://books.toscrape.com/media/cache/07/b6/07b673e7d367a5e89418bd513a8d5e72.jpg
Gone Girl,d5c588b6f9c015e4,Default,37.6,37.6,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/gone-girl_162/index.html,https://books.toscrape.com/media/cache/24/ad/24ad42075b1aa1403aef934c29c1e8ba.jpg
Golden (Heart of Dread #3),984b3b6e7479b571,Young Adult,42.21,42.21,0.0,Four,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,https://books.toscrape.com/media/cache/39/2f/392fedbcda7bf8f968d5e6643ea5545f.jpg
Girl in the Blue Coat,41fc5dce044f16f5,Historical Fiction,46.83,46.83,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,https://books.toscrape.com/media/cache/bf/7a/bf7a5bc1d1ebac5e9b6fbb147828a123.jpg
"Fruits Basket, Vol. 3 (Fruits Basket #3)",d5f5a122a593b580,Sequential Art,45.17,45.17,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,https://books.toscrape.com/media/cache/7b/e7/7be75475a916d6df4edebfc5fe36c3f9.jpg
"Friday Night Lights: A Town, a Team, and a Dream",a9aa3ed5b316470b,Sports and Games,51.22,51.22,0.0,Three,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,https://books.toscrape.com/media/cache/7d/cf/7dcf6c3b419bf7e7e3b3b8162b177869.jpg
Fire Bound (Sea Haven/Sisters of the Heart #5),2ed3a794a70aa85f,Add a comment,21.28,21.28,0.0,Four,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,https://books.toscrape.com/media/cache/cd/53/cd53431a069ee01572988de29ef68da5.jpg
Fifty Shades Freed (Fifty Shades #3),ed813a848580ba50,Adult Fiction,15.36,15.36,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,https://books.toscrape.com/media/cache/18/d8/18d8e02c75c2ef23556c9746fae57e43.jpg
Fellside,147019cae600694e,Default,38.62,38.62,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/fellside_155/index.html,https://books.toscrape.com/media/cache/f4/8f/f48f179d6bda290b66b2d165e0a419e6.jpg
Extreme Prey (Lucas Davenport #26),588ba85ff11a3263,Mystery,25.4,25.4,0.0,Three,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,https://books.toscrape.com/media/cache/de/86/de86d4f1563fad2ca088922fbbb2b36a.jpg
Eragon (The Inheritance Cycle #1),b843f52a986a2914,Fantasy,43.87,43.87,0.0,Three,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,https://books.toscrape.com/media/cache/2d/62/2d625f26cb3bbeef851221f125b81daf.jpg
Eclipse (Twilight #3),73f71f9556442117,Default,18.74,18.74,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,https://books.toscrape.com/media/cache/05/f8/05f833af99c37decb506e34e36f5cdaf.jpg
Dune (Dune #1),36d5884d44484277,Science Fiction,54.86,54.86,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,https://books.toscrape.com/media/cache/7a/bc/7abccb865ecf9b0f676800b10c71cfd6.jpg
Dracula,a7ec599c1a547746,Default,52.62,52.62,0.0,Three,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/dracula_150/index.html,https://books.toscrape.com/media/cache/ef/d7/efd7c316b4d60a403ba6d111fdeb2d41.jpg
Do Androids Dream of Electric Sheep? (Blade Runner #1),98330e431e56a9ea,Science Fiction,51.48,51.48,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,https://books.toscrape.com/media/cache/fa/65/fa653fbe3a4c69227c9b79d471cee576.jpg
Disrupted: My Misadventure in the Start-Up Bubble,81372abc86f65c79,Nonfiction,15.28,15.28,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,https://books.toscrape.com/media/cache/2c/32/2c32dd01215c98fc1f6b176b6a9b3ece.jpg
Dead Wake: The Last Crossing of the Lusitania,04d858cdeeee0da4,Default,39.24,39.24,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,https://books.toscrape.com/media/cache/69/0e/690ee5b7ef94ea460861eee2e67fd787.jpg
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",d234ddecef49ef4e,Default,17.81,17.81,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,https://books.toscrape.com/media/cache/df/95/df9520adbabbb17f22fcb3f49c69640f.jpg
Darkfever (Fever #1),468bd274ac084bb9,Fantasy,56.02,56.02,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,https://books.toscrape.com/media/cache/af/08/af08d08c90b4df63ca5a2819a754da18.jpg
Dark Places,66937c669c4da072,Default,23.9,23.9,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/dark-places_144/index.html,https://books.toscrape.com/media/cache/51/bf/51bf575f9af355f4f9f98abe8986402a.jpg
Crazy Rich Asians (Crazy Rich Asians #1),c9782ad2a0ed9331,Fiction,49.13,49.13,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,https://books.toscrape.com/media/cache/9a/62/9a621372fed3a80015283013d8a452cd.jpg
Counting Thyme,157f693d9e600ccc,Childrens,10.62,10.62,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,https://books.toscrape.com/media/cache/e0/ae/e0ae97753a73b88b61b13b19977613dc.jpg
Cosmos,dbe33cf29ef1623d,Add a comment,36.17,36.17,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/cosmos_141/index.html,https://books.toscrape.com/media/cache/65/7b/657b1d20ea50775c5c87e039ed8aeebc.jpg
Civilization and Its Discontents,396385e3de5d18c3,Psychology,59.95,59.95,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,https://books.toscrape.com/media/cache/4d/a6/4da6939a6bbd895a5acdeabad46d1f9f.jpg
Cinder (The Lunar Chronicles #1),7e9579921e5407cb,Young Adult,26.09,26.09,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,https://books.toscrape.com/media/cache/4e/d2/4ed2ec75df84ba1093fc4141b29abab3.jpg
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,ef49db2aaa9bb547,Parenting,37.35,37.35,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,https://books.toscrape.com/media/cache/7d/0b/7d0bb832760e81c281d8d283ba6a2b09.jpg
Career of Evil (Cormoran Strike #3),b461cf238506c5b8,Mystery,24.72,24.72,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,https://books.toscrape.com/media/cache/9e/ff/9eff8b66d583e8f0ba58a0bc86de40f2.jpg
Breaking Dawn (Twilight #4),bbfc4a3b7b6c94a0,Default,35.28,35.28,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,https://books.toscrape.com/media/cache/ce/24/ce242d3eb00bf1938d6c18e0261ef868.jpg
Brave Enough,fd2337c1b73b686e,Nonfiction,51.32,51.32,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/brave-enough_135/index.html,https://books.toscrape.com/media/cache/94/c7/94c7add56827e01998189a021ec060e2.jpg
Boy Meets Boy,8e0bc2fe4e7d35b5,Young Adult,21.12,21.12,0.0,Three,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,https://books.toscrape.com/media/cache/0b/ac/0baceb72d202880d1441a32193df6e11.jpg
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",e256de8aa0c2115f,Nonfiction,27.35,27.35,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,https://books.toscrape.com/media/cache/ea/ee/eaee98b302dcaf91d1122816ae553295.jpg
Blink: The Power of Thinking Without Thinking,0bbc48294707ba96,Nonfiction,21.74,21.74,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,https://books.toscrape.com/media/cache/5d/41/5d415bc31b1f856a2a9dc8706fd19abd.jpg
Black Flags: The Rise of ISIS,860318b8e244f39c,Nonfiction,40.87,40.87,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,https://books.toscrape.com/media/cache/48/5d/485d2c4cedd639fcb005340a8d589bb3.jpg
"Black Butler, Vol. 1 (Black Butler #1)",15f415d436888b2d,Sequential Art,49.31,49.31,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,https://books.toscrape.com/media/cache/99/48/9948564dec3ac2f9e32419911b181e37.jpg
Big Little Lies,d3f9c4539c0caa64,Fiction,22.11,22.11,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,https://books.toscrape.com/media/cache/ef/b7/efb72b546fc7cab4ba1735b4b82c5851.jpg
Between Shades of Gray,155e42df837ee5ff,Historical Fiction,20.79,20.79,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,https://books.toscrape.com/media/cache/f9/19/f919f64fc0e3642cdc604134bfd93774.jpg
Best of My Love (Fool's Gold #20),67dea6c75d6a1075,Romance,27.41,27.41,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,https://books.toscrape.com/media/cache/06/8c/068ccab8875670fccb8b72234370d16f.jpg
Beowulf,3fb69f34e178d494,Classics,38.35,38.35,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/beowulf_126/index.html,https://books.toscrape.com/media/cache/dd/6e/dd6e7b84e99f3b4b5655ea0db74af2b4.jpg
Beautiful Creatures (Caster Chronicles #1),5439bae708bca198,Default,21.55,21.55,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,https://books.toscrape.com/media/cache/82/06/8206f351bd1ff6f52eed515a3b366916.jpg
Awkward,1d89a2aa9f6ce50f,Sequential Art,38.02,38.02,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/awkward_124/index.html,https://books.toscrape.com/media/cache/41/72/417255e608c389aedfb68491dae92c9c.jpg
Ash,5d22e2a46604b6e7,Fantasy,22.06,22.06,0.0,Four,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/ash_123/index.html,https://books.toscrape.com/media/cache/d7/f0/d7f00033bda3779b2fd017e32e7c800c.jpg
Are We There Yet?,ef9c4f2465513956,Childrens,10.66,10.66,0.0,Three,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,https://books.toscrape.com/media/cache/f8/be/f8be3238a1cf039a3e7d50de1d4c2cfd.jpg
Are We Smart Enough to Know How Smart Animals Are?,da0349a87c8caa2f,Nonfiction,56.58,56.58,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,https://books.toscrape.com/media/cache/71/d1/71d199b2abd878b9943dc818b77a1e72.jpg
Annie on My Mind,7bf87402413c27ff,Young Adult,36.83,36.83,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,https://books.toscrape.com/media/cache/88/ba/88baf408218bf1e31626211da4329c6b.jpg
And Then There Were None,cfe350b20d23b02b,Classics,35.01,35.01,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,https://books.toscrape.com/media/cache/21/bf/21bf2eb0bff3134837def8bd40845ba0.jpg
A Walk in the Woods: Rediscovering America on the Appalachian Trail,bcee4f289ff6699c,Nonfiction,30.48,30.48,0.0,Four,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,https://books.toscrape.com/media/cache/25/ff/25ffbe6f0e8961a1cb2ace38a5b02279.jpg
A Visit from the Goon Squad,5dbd6ec4e154ad2f,Default,14.08,14.08,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,https://books.toscrape.com/media/cache/92/02/9202adfd4bc39e4058c5b9e851ffbf5a.jpg
A Storm of Swords (A Song of Ice and Fire #3),87beabf664115d79,Fantasy,31.22,31.22,0.0,Two,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,https://books.toscrape.com/media/cache/39/83/3983449f17095ed15a4878d6bc8114c9.jpg
A Heartbreaking Work of Staggering Genius,c9770bb1d5a492a0,Autobiography,54.29,54.29,0.0,Five,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,https://books.toscrape.com/media/cache/7a/58/7a587c5814f33c0c54e8bfa0ef66d690.jpg
8 Keys to Mental Health Through Exercise,f5873c8fc7760000,Psychology,31.04,31.04,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,https://books.toscrape.com/media/cache/b8/44/b844a77409f1d53cbb66148820abc217.jpg
#GIRLBOSS,165affa7adb5eded,Add a comment,50.96,50.96,0.0,One,0,In stock (3 available),In stock,https://books.toscrape.com/catalogue/girlboss_113/index.html,https://books.toscrape.com/media/cache/70/9a/709a7625e50abf3fc3f26c0396a62131.jpg
"The Suffragettes (Little Black Classics, #96)",d2185b65af52d68c,Nonfiction,11.89,11.89,0.0,Two,0,In stock (2 available),In stock,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,https://books.toscrape.com/media/cache/ee/c3/eec3857d573218bfd22b23b80bfe740e.jpg
The Sense of an Ending,4130678275eb7c8c,Add a comment,31.38,31.38,0.0,Three,0,In stock (2 available),In stock,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,https://books.toscrape.com/media/cache/75/46/7546899e546c4aa11b501c0c41060727.jpg
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",276dc716b1da8899,Sequential Art,54.81,54.81,0.0,One,0,In stock (2 available),In stock,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,https://books.toscrape.com/media/cache/e3/ae/e3ae48fe07d77611b49b5b78d99418ae.jpg
The Course of Love,f3c76b53b239f511,Fiction,16.78,16.78,0.0,Three,0,In stock (2 available),In stock,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,https://books.toscrape.com/media/cache/f2/c9/f2c952cfbce6ab5d8400a0bb8ee4eb5c.jpg
Sugar Rush (Offensive Line #2),ce42e3de94226b2b,Sports and Games,24.42,24.42,0.0,One,0,In stock (2 available),In stock,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,https://books.toscrape.com/media/cache/c3/a9/c3a90a5baa833a37c29c4b03a444737c.jpg
"Saga, Volume 2 (Saga (Collected Editions) #2)",9189fd009df41d0e,Sequential Art,11.75,11.75,0.0,Three,0,In stock (2 available),In stock,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,https://books.toscrape.com/media/cache/1a/eb/1aeb5d30809ad96d7c323228a2bd23d3.jpg
"Run, Spot, Run: The Ethics of Keeping Pets",b0e479be03911916,Philosophy,20.02,20.02,0.0,One,0,In stock (2 available),In stock,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,https://books.toscrape.com/media/cache/91/e6/91e6190dcdd7d6cdeb94a82b60917ec4.jpg
